,adId,url,address,province,latitude,longitude,rent,utilities,description,Furnished,Bathrooms,Bedrooms,For Rent By,Pet Friendly,Water,Heat,Hydro,Agreement Type,Parking Included,Accessible Washrooms in Suite,Audio Prompts,Braille Labels,Elevator in Building,Storage Space,Internet,Cable / TV,Visual Aids,Barrier-free Entrances and Ramps,Bicycle Parking,24 Hour Security,Concierge,Pool,Gym,Smoking Permitted,Balcony,Yard,Air Conditioning,Fridge / Freezer,Dishwasher,Laundry (In Building),Laundry (In Unit),Wheelchair accessible,building_access,laundry,Unit Type,Size (sqft),Virtual Options,Term Agreement,Move-In Date
1499,1512939967.0,https://www.kijiji.ca/v-apartments-condos/ottawa/bedroom-available-for-lease-takeover/1512939967,"Sweetland Ave, Ottawa, ON K1N 7T6, Canada",ontario,45.4255023,-75.6791316,790.0,,"This room has its own large balcony and is within a three-bedroom apartment (females only please). The apartment is located 5 minutes from the University of Ottawa and seconds from Starbucks, Pad Thai and more. The rent is all-inclusive + internet, laundry in the unit. It is available immediately.",No,1.0,3,Owner,Limited,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
1500,1512934807.0,https://www.kijiji.ca/v-apartments-condos/ottawa/duplex-for-rent/1512934807,"505 St Laurent Blvd, Ottawa, ON K1K 3X4, Canada",ontario,45.4448909,-75.6481926,1900.0,,"505 St Laurent (highland's) ,2 ch a coucher, tout inclus et garage interieur ,(sauf cable et telephone,),1900 $ par mois.",No,1.5,2,Owner,Yes,Yes,Yes,Yes,1 Year,1,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Duplex/Triplex,,,,
1501,1512923535.0,https://www.kijiji.ca/v-apartments-condos/ottawa/winchester-apartment-for-rent-short-term-lease-1-year/1512923535,"490 Main St E, Winchester, ON K0C 2K0, Canada",ontario,45.09331350000001,-75.3533248,1200.0,,"Winchester apartment for rent

- 2 bedroom apartment (1 large bedroom, 1 small bedroom)

- 1 bathroom

- Hydro, water, gas, internet included.

- Credit check required

- 1st and last months rent required

- Short term rentals are welcome (Would need deposit)

- Apartment will be freshly painted white before move in

- Showings will be available August 15th

- Please send us a message outlining how long you want the apartment for, and some details about yourself",No,1.0,2,Owner,No,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,,Apartment,,,,
1502,1512918487.0,https://www.kijiji.ca/v-apartments-condos/ottawa/2-bedroom-apartment:-all-inclusive/1512918487,"1421 Brookdale Ave, Cornwall, ON K6J 5E8, Canada",ontario,45.0313414,-74.75427690000001,1350.0,,"DEVCORE apartments offer residents renovated apartments with ongoing renovations to improve quality of life and to highlight beautiful spaces and views.


Utilities Included:

• Heat

• Water

• Electricity


Property Amenities:

• On-site staff

• Secure Entrance

• Visitor Parking

• Laundry Facility

• BBQ Area

• Parking

• Elevator


Suite Amenities:

• Concrete Building

• Stainless steel appliances: stove, fridge, and microwave

• Balcony

• Freshly painted

• Renovated Kitchens

• Ongoing renovation to improve the quality of life.


!Please note that we require CREDIT CHECK!

Contact us for more information


**Pricing subject to change and finishing may vary, Contact Rental Agent at 819-576-1354 or email me at athinad@devcore.ca for inquiries**",No,1.0,2,Owner,Limited,Yes,Yes,Yes,1 Year,1,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Outdoors only,Yes,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
1503,1512915537.0,https://www.kijiji.ca/v-apartments-condos/ottawa/beautiful-3-bedrooms-3-bathrooms-townhouse-on-a-quiet-street/1512915537,", Ottawa K2S 0J4 ON, Canada",ontario,45.275112299999996,-75.86368,1950.0,,"Available on September 1st, 2020.

This beautiful townhome offers 3 good size bedrooms/3 bathrooms and is ideally situated in family oriented safe neighbourhood, a short walk to the new Walmart supercentre in south Kanata, Walk-in Clinic, playgrounds, bus routes, great amenities, good schools, bike paths, parks and community centers!

Main floor offers hardwood in open concept living/dining area, 2 piece powder room, modern bright eat-in-kitchen with granite countertops, stainless steel appliances, and patio doors leading to nice deck and backyard.

3 nice bedrooms and 2 (4 piece) bathrooms are on the upper level. Spacious master bedroom features a walk-in closet and master 4 piece en-suite. Basement features finished family room and laundry area.

Attached single car garage with direct access to the townhome. Plenty of storage.

Available on September 1st, 2020.

This beautiful townhome offers 3 good size bedrooms/3 bathrooms and is ideally situated in family oriented safe neighbourhood, a short walk to the new Walmart supercentre in south Kanata, Walk-in Clinic, playgrounds, bus routes, great amenities, good schools, bike paths, parks and community centers!

Main floor offers hardwood in open concept living/dining area, 2 piece powder room, modern bright eat-in-kitchen with granite countertops, stainless steel appliances, and patio doors leading to nice deck and backyard.

3 nice bedrooms and 2 (4 piece) bathrooms are on the upper level. Spacious master bedroom features a walk-in closet and master 4 piece en-suite. Basement features finished family room and laundry area.

Attached single car garage with direct access to the townhome. Plenty of storage.

Nearby amenities (5-15 minute walk) include: Restaurants/Supermarkets/Coffee Shops -Walmart Supercentre - Walk-in Clinic -Tim Hortons -Starbucks -McDonald's -Real Canadian SuperStore -Bulk Barn -Dollarama -Food Basics (7-10 minute Drive) –Subway- Kanata high tech companies – new DND HQ - Minutes access to highway 417 and 416

Gyms: Goodlife Fitness -Fit4Less -All Core Health -DOUVRIS Marital Arts, Karate, Kick Boxing -Simply for life

Banks: RBC, Scotiabank, TD Bank

Transportations: Numerous OC Transpo bus stops - including ones that will take you directly downtown.

No pets, no smoking, no cannabis, no sublet (e.g. Airbnb).

Proof of income/employment, credit check and reference check from previous landlord required.

Rent: $1,950 per month plus utilities.

Tenant is responsible for utilities: (electricity, water/sewer, hot water tank rental, gas, phone, internet). Tenant is responsible for the snow removal and lawn watering and cutting.

Security Deposit: First and last month’s rent.",No,2.5,3,Owner,No,No,No,No,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,,,Townhouse,,,,
1504,1512911686.0,https://www.kijiji.ca/v-apartments-condos/ottawa/carleton-students-new-luxury-all-inclusive-4-bdrm-rental/1512911686,"1057 Falaise Rd, Ottawa, ON K2C 0M6, Canada",ontario,45.35920609999999,-75.706549,2900.0,,"Beautiful brand new renovation, all inclusive, spacious rooms (all over 120 sqft).

Located approx 3 kms from Carleton University. This home is only a four minute walk from the OC Transpo 111, which is a direct route to campus. Conveniently located close to shopping centers and other amenities, making it the perfect spot.

Looking for group of serious students or young professionals.


Occupancy Sept 1st.

ALL INCLUSIVE:


–	heat, hydro, water,

–	unlimited internet

–	appliances (fridge, stove/range hood, dishwasher & microwave

–	washer & dryer

–	double bed and desk in bedrooms

–	couch, TV & dining table provided as well

–	open concept kitchen/dining/living areas

–	landscaping & snow removal

–	parking available


Please note pictures are of other rental properties of ours, in order to provide an idea of the quality and types of finishes to be expected in this home.


We are looking for serious students or young professionals who are responsible.

NOT a party house! NO smoking! NO pets!

First & last month's rent due on signing

$2900/month all-inclusive 1 year lease",Yes,1.0,4,Owner,No,Yes,Yes,Yes,1 Year,3+,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Outdoors only,No,Yes,Yes,Yes,Yes,No,Yes,No,,,House,,,,
1505,1512898577.0,https://www.kijiji.ca/v-apartments-condos/ottawa/all-inclusive-3-bedroom-unit-for-rent-near-general-hospital/1512898577,", Ottawa K1G 2L2 ON, Canada",ontario,45.390455100000004,-75.6363542,2250.0,,"3-bedroom, 1-bathroom Unit near the Ottawa General Hospital campus for rent, effectively August 15th. Utilities, Air Conditioning, Laundry and Parking are all included in the monthly rent. 1 year lease to start.


There are people living in the basement but they have their own private entrance, kitchen, bathroom and laundry so you will only be sharing the driveway and backyard. Please no pets due to allergies and outdoor smoking only.


Virtual tour http://m2.myvisuallistings.com/vt/296879. Showings start on August 15th and COVID-19 protocols will be in place.


5 minute drive and 25 minute walk to the Ottawa General Hospital, Children Hospital of Eastern Ontario (CHEO), The University of Ottawa Roger Guindon Hall in the Ottawa Health Sciences Centre and the Canadian Blood Services in Alta Vista.

Desirable area for International students, Medical rotations, Medical students, Pharmacy students, Dentistry students, or any Healthcare-related professionals.


Just a GREAT location all around. 10 minute drive to downtown or the Airport and TrainYards/St-Laurent shopping centre, also just 10+ minute drive to Montfort Hospital, Communications Security Establishment (CSE), Canadian Security Intelligence Service (CSIS), La Cite Collegiale, National Research Council (NRC) and Canadian Housing and Mortgage Corporation (CMHC).


Walking distance to Canterbury High School of the Arts. Spacious porch and shared backyard with no rear neighbours! Lots of parks and trails in the area.


Rental application/Background/Credit checks required. First and last month's deposit due prior to occupancy.


If interested or if you have any questions, please contact with the following information and I will get back to you as soon as possible. Thank you.


- Your name

- Your occupation

- How many people will be living in the house and relationship (room-mates, partners, kids etc)

- Do you require parking and if so how many vehicles?",No,1.0,3,Owner,No,Yes,Yes,Yes,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,House,,,,
1506,1512897164.0,https://www.kijiji.ca/v-apartments-condos/ottawa/beautiful-townhouse-in-barrhaven-spacious-end-unit/1512897164,"867 Clearbrook Dr, Nepean, ON K2J 0A9, Canada",ontario,45.2705578,-75.71893809999999,2100.0,,"Great Location! Big and spacious 3 bedroom 2.5 baths townhouse in Barrhaven in the Chapman Mills area. Over 2100 sq ft with finished basement. New laminate flooring on the main level and basement. On the main level, there’s separate Living/Dining area and Family room with fireplace. Huge master bedroom with ensuite bathroom and walk-in closet. Central Air Conditioning. Walking distance to schools. Minutes to Barrhaven Town Center, transit, OC Transpo Park & Ride stations, parks and fitness centers/Movati.

No pets and no smoking.

Utilities not included.

Please contact for more details.",No,2.5,3,Owner,No,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Townhouse,,,,
1507,1512896012.0,https://www.kijiji.ca/v-apartments-condos/ottawa/3-bdrm-den-townhome-in-barrhaven/1512896012,"106 Wild Senna Way, K2J5B2, Nepean, ON",ontario,45.287260700000004,-75.73662359999999,2100.0,,"A Richcraft Metro Townhouse beside LONGFIELDS & Mother Teresa High School


* located close to LONGFIELDS-Davidson Heights Secondary School, Pierre Elliott and Berrigan Elementary School, major shopping centers and parks

* 3 bedrooms+Den, 2.5 bathrooms, 1825 sq/ft

* Central A/C, HRV Air Filteration System, 5 new SS appliances included: Stove, Refrigerator, Dishwasher, Hood fan, Microwave, plus Washer and Dryer

* Main floor hosts a bright open concept kitchen, oversized island with granite countertop

* 9 ft ceiling, hardwood on living room, dining room, main hall and family room, covered balcony and 2 entries

* Covered Garage with 2 additional parking on Driveway


Available from September 01, 2020. Rent: $2100 Plus Utilities",No,2.5,3 + Den,Owner,No,No,No,No,1 Year,3+,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,Townhouse,,,,
1508,1512895415.0,https://www.kijiji.ca/v-apartments-condos/ottawa/all-inclusive-2-bedroom-2-bathroom-basement-apartment-for-rent/1512895415,"2395 Heaton Ave, Ottawa, ON K1G 1J1, Canada",ontario,45.3928027,-75.6153875,1800.0,,"2-Bedroom 2-Bathroom ALL INCLUSIVE basement apartment for rent, available September 1st.

This apartment is located near shopping, parks, schools, Ottawa General Hospital, CHEO, and is minutes to downtown. It is bus accessible, and all inclusive.

This apartment comes with:

- ALL INCLUSIVE means: heat, hydro, water, internet.
- 1 parking space, and a private side entrance to the apartment.
- Large kitchen, living room, dining room
- Stainless steel kitchen appliances: oven, dish washer, fridge. In the pictures they are in the blue packing tape. Granite countertops in the kitchen.
- Private laundry room with full size washer & dryer in unit.
- NEW Central air conditioner & furnace.
- Master bedroom has the en-suite bathroom with the bathtub. Second bathroom has the stand-up shower.
- Dehumidifier in unit.
- Lots of windows!
-Extra parking space possible, at $50/month.

No smoking/vaping, no pets, no growing of marijuana please.

If you would like to schedule a viewing, please reply to this ad.

*In order to serve you better, we are currently having window wells, and grading being done on the property. Please excuse our dust.*",No,2.0,2,Owner,No,Yes,Yes,Yes,1 Year,1,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,,,Apartment,,,,
1509,1512890545.0,https://www.kijiji.ca/v-apartments-condos/ottawa/one-bedroom-vanier-apartment-dagmar-at-marier/1512890545,"216 Dagmar Ave, Vanier, ON K1L 5S9, Canada",ontario,45.43915020000001,-75.66420430000002,1300.0,,"Great opportunity to rent a lower level unit in a Triplex Building. Corner of Marier and Dagmar in Vanier.

ALL Inclusive Rent. Includes in-unit Washer and Dryer.


Newer kitchen cabinets, appliances, large living room. Large bedroom with closets.

Tenant leaving July 31st. Allowing for two weeks of touch-ups and professional cleaning.

August 15th availability.


One parking space - along the laneway.


When replying to the ad, please let me know a bit about your current situation.

If you see this ad, it means the unit is available.


Thanks

Martin",No,1.0,1,Owner,No,Yes,Yes,Yes,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,,,Apartment,,,,
1510,1512889362.0,https://www.kijiji.ca/v-apartments-condos/ottawa/avalon-upper-end-unit-with-two-parking-spaces-and-a-fireplace/1512889362,"533 Lakeridge Dr, Orléans, ON K4A 0H5, Canada",ontario,45.4498531,-75.4764789,1850.0,,"Upper end two story terrace home with two bedrooms, two en-suites, two balconies and two parking spots. Located on a quiet round about overlooking a green space and soaks up loads of natural light. Spacious, open concept living with a natural gas fireplace. Just repainting and finishing right now, will be ready to go by Aug 1st!",No,3.0,2,Owner,Yes,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Townhouse,,,,
